"site_treatment","depth","sample_id.soil","total_c_ug.soil","total_n_ug.soil","site_id_soils","zone","treatment","sample_id.roots","Site","Treatment","total_c_ug.roots.litter","total_n_ug.roots.litter"
"N1-CO2","60","N1-CO2-10-soil-60",602.91,54.36,"N1","north","CO2","N1CO210root60","N1","CO2",412.98,25.12
"N1-CO2","60","N1-CO2-10-soil-60",602.91,54.36,"N1","north","CO2","N1CO28root60","N1","CO2",304.33,21.37
"N1-CO2","60","N1-CO2-10-soil-60",602.91,54.36,"N1","north","CO2","N1CO27root60","N1","CO2",533.01,22.37
"N1-CO2","60","N1-CO2-10-soil-60",602.91,54.36,"N1","north","CO2","N1CO24root60","N1","CO2",301.79,25.21
"N1-CO2","60","N1-CO2-10-soil-60",602.91,54.36,"N1","north","CO2","N1CO29root60","N1","CO2",243.91,19.48
"N1-CO2","60","N1-CO2-10-soil-60",602.91,54.36,"N1","north","CO2","N1CO21root60","N1","CO2",271.79,19.93
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO23root60","N1","CO2",212.74,13.54
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO22root60","N1","CO2",244.02,16.09
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO210root60","N1","CO2",412.98,25.12
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO28root60","N1","CO2",304.33,21.37
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO27root60","N1","CO2",533.01,22.37
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO24root60","N1","CO2",301.79,25.21
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO29root60","N1","CO2",243.91,19.48
"N1-CO2","60","N1-CO2-1-soil-60",405.01,33.64,"N1","north","CO2","N1CO21root60","N1","CO2",271.79,19.93
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO23root60","N1","CO2",212.74,13.54
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO22root60","N1","CO2",244.02,16.09
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO210root60","N1","CO2",412.98,25.12
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO28root60","N1","CO2",304.33,21.37
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO27root60","N1","CO2",533.01,22.37
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO24root60","N1","CO2",301.79,25.21
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO29root60","N1","CO2",243.91,19.48
"N1-CO2","60","N1-CO2-7-soil-60",594.88,55.03,"N1","north","CO2","N1CO21root60","N1","CO2",271.79,19.93
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO23root60","N1","CO2",212.74,13.54
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO22root60","N1","CO2",244.02,16.09
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO210root60","N1","CO2",412.98,25.12
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO28root60","N1","CO2",304.33,21.37
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO27root60","N1","CO2",533.01,22.37
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO24root60","N1","CO2",301.79,25.21
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO29root60","N1","CO2",243.91,19.48
"N1-CO2","60","N1-CO2-8-soil-60",503.74,45.69,"N1","north","CO2","N1CO21root60","N1","CO2",271.79,19.93
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO23root60","N1","CO2",212.74,13.54
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO22root60","N1","CO2",244.02,16.09
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO210root60","N1","CO2",412.98,25.12
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO28root60","N1","CO2",304.33,21.37
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO27root60","N1","CO2",533.01,22.37
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO24root60","N1","CO2",301.79,25.21
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO29root60","N1","CO2",243.91,19.48
"N1-CO2","60","N1-CO2-3-soil-60",268.29,24.7,"N1","north","CO2","N1CO21root60","N1","CO2",271.79,19.93
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO23root60","N1","CO2",212.74,13.54
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO22root60","N1","CO2",244.02,16.09
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO210root60","N1","CO2",412.98,25.12
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO28root60","N1","CO2",304.33,21.37
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO27root60","N1","CO2",533.01,22.37
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO24root60","N1","CO2",301.79,25.21
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO29root60","N1","CO2",243.91,19.48
"N1-CO2","60","N1-CO2-9-soil-60",391.38,35.48,"N1","north","CO2","N1CO21root60","N1","CO2",271.79,19.93
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO210litter","N1","CO2",1088.95,54.91
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO21litter","N1","CO2",1769.31,105.76
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO22litter","N1","CO2",1290.13,66.8
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO23litter","N1","CO2",2026.94,99
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO24litter","N1","CO2",1414.15,69.86
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO25litter","N1","CO2",1009.16,64.67
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO26litter","N1","CO2",1486.34,92.74
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO27litter","N1","CO2",2055.15,120.24
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO28litter","N1","CO2",1708.44,100.72
"N1-CO2","litter",NA,NA,NA,NA,NA,NA,"N1CO29litter","N1","CO2",1429.02,78.21
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-10-soil-15",1817.63,156.11,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-7-soil-15",1380.57,138.15,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-6-soil-15",1229.43,116.04,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-1-soil-15",1389.42,121.5,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-8-soil-15",1103.51,110.95,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-4-soil-15",1451.83,142.76,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-2-soil-15",1199.63,118.06,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-9-soil-15",1159.05,109.96,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON10root15","N1","CON",486.42,38.02
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON6root15","N1","CON",475.73,39.26
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON1root15","N1","CON",613.65,42.15
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON7root15","N1","CON",472.44,42.42
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON2root15","N1","CON",618.31,42.77
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON8root15","N1","CON",568.86,42.98
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON4root15","N1","CON",516.65,44.51
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON9root15","N1","CON",390.04,38.92
"N1-CON","15","N1-CON-5-soil-15",1476.24,132.1,"N1","north","CON","N1CON5root15","N1","CON",648.66,41.42
"N1-CON","30","N1-CON-10-soil-30",357.65,34.13,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-10-soil-30",357.65,34.13,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-10-soil-30",357.65,34.13,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-10-soil-30",357.65,34.13,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-10-soil-30",357.65,34.13,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-10-soil-30",357.65,34.13,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-10-soil-30",357.65,34.13,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-4-soil-30",794.18,77.92,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-4-soil-30",794.18,77.92,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-4-soil-30",794.18,77.92,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-4-soil-30",794.18,77.92,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-4-soil-30",794.18,77.92,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-4-soil-30",794.18,77.92,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-4-soil-30",794.18,77.92,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-2-soil-30",1050.8,106.43,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-2-soil-30",1050.8,106.43,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-2-soil-30",1050.8,106.43,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-2-soil-30",1050.8,106.43,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-2-soil-30",1050.8,106.43,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-2-soil-30",1050.8,106.43,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-2-soil-30",1050.8,106.43,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-1-soil-30",769.62,76.26,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-1-soil-30",769.62,76.26,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-1-soil-30",769.62,76.26,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-1-soil-30",769.62,76.26,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-1-soil-30",769.62,76.26,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-1-soil-30",769.62,76.26,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-1-soil-30",769.62,76.26,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-5-soil-30",915.31,86.66,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-5-soil-30",915.31,86.66,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-5-soil-30",915.31,86.66,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-5-soil-30",915.31,86.66,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-5-soil-30",915.31,86.66,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-5-soil-30",915.31,86.66,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-5-soil-30",915.31,86.66,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-8-soil-30",980.31,96.92,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-8-soil-30",980.31,96.92,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-8-soil-30",980.31,96.92,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-8-soil-30",980.31,96.92,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-8-soil-30",980.31,96.92,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-8-soil-30",980.31,96.92,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-8-soil-30",980.31,96.92,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-7-soil-30",1030.4,100.23,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-7-soil-30",1030.4,100.23,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-7-soil-30",1030.4,100.23,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-7-soil-30",1030.4,100.23,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-7-soil-30",1030.4,100.23,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-7-soil-30",1030.4,100.23,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-7-soil-30",1030.4,100.23,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-6-soil-30",667.37,67.46,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-6-soil-30",667.37,67.46,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-6-soil-30",667.37,67.46,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-6-soil-30",667.37,67.46,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-6-soil-30",667.37,67.46,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-6-soil-30",667.37,67.46,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-6-soil-30",667.37,67.46,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","30","N1-CON-9-soil-30",821.06,84.55,"N1","north","CON","N1CON7root30","N1","CON",538.57,35.55
"N1-CON","30","N1-CON-9-soil-30",821.06,84.55,"N1","north","CON","N1CON4root30","N1","CON",263.94,25.09
"N1-CON","30","N1-CON-9-soil-30",821.06,84.55,"N1","north","CON","N1CON5root30","N1","CON",682.28,37.29
"N1-CON","30","N1-CON-9-soil-30",821.06,84.55,"N1","north","CON","N1CON1root30","N1","CON",426.62,40.23
"N1-CON","30","N1-CON-9-soil-30",821.06,84.55,"N1","north","CON","N1CON10root30","N1","CON",403.86,28.75
"N1-CON","30","N1-CON-9-soil-30",821.06,84.55,"N1","north","CON","N1CON6root30","N1","CON",186.63,20.5
"N1-CON","30","N1-CON-9-soil-30",821.06,84.55,"N1","north","CON","N1CON8root30","N1","CON",405.67,36.73
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON6root60","N1","CON",620.96,36.78
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON1root60","N1","CON",596.08,34.61
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON7root60","N1","CON",985.13,19.92
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON2root60","N1","CON",484.07,27.79
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON5root60","N1","CON",322.35,23.59
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON8root60","N1","CON",334.45,20.85
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON4root60","N1","CON",725.82,31.95
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON9root60","N1","CON",642.05,29.98
"N1-CON","60","N1-CON-5-soil-60",1196.54,103.04,"N1","north","CON","N1CON10root60","N1","CON",407.53,22.45
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON6root60","N1","CON",620.96,36.78
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON1root60","N1","CON",596.08,34.61
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON7root60","N1","CON",985.13,19.92
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON2root60","N1","CON",484.07,27.79
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON5root60","N1","CON",322.35,23.59
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON8root60","N1","CON",334.45,20.85
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON4root60","N1","CON",725.82,31.95
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON9root60","N1","CON",642.05,29.98
"N1-CON","60","N1-CON-10-soil-60",664.57,64.07,"N1","north","CON","N1CON10root60","N1","CON",407.53,22.45
"N1-CON","60","N1-CON-7-soil-60",475.91,48.09,"N1","north","CON","N1CON6root60","N1","CON",620.96,36.78
"N1-CON","60","N1-CON-7-soil-60",475.91,48.09,"N1","north","CON","N1CON1root60","N1","CON",596.08,34.61
"N1-CON","60","N1-CON-7-soil-60",475.91,48.09,"N1","north","CON","N1CON7root60","N1","CON",985.13,19.92
"N1-CON","60","N1-CON-7-soil-60",475.91,48.09,"N1","north","CON","N1CON2root60","N1","CON",484.07,27.79
"N1-CON","60","N1-CON-7-soil-60",475.91,48.09,"N1","north","CON","N1CON5root60","N1","CON",322.35,23.59
"N1-CON","60","N1-CON-7-soil-60",475.91,48.09,"N1","north","CON","N1CON8root60","N1","CON",334.45,20.85
